cleaned_text,text_length
置顶作为一个药师负责任的给大家讲一讲避孕的方面的知识。第一，不要随便就去激情燃烧，无论男女还是要洁身自好。第二，避孕套的成功率也有94%~96%左右，其成功在于正确的使用。关于如何使用网上已经有类似很多科普的视频了。第三，所有的女性即使男性戴避孕套的情况下，也请尽量先服用短效口服避孕药。万一套使用不对或者是中途脱落或者其他意外情况发生，你怎么办？面对这种情况只有服紧急避孕药。那你为什么不提前服用短效口服避孕药做好双保险呢？第四，对于婚姻或者是生育过子女的女性来说可以尝试使用宫内节育器或者是皮下植入药物的方式来进行长期避孕。关于这些避孕方式，请详细咨询医生，这里只给出适用的人群。当然还可以要求你的丈夫去结扎。男性结扎复通是很容易的，而女性的结扎却是不可逆的。当然这一点很难做中国的固有观念还是很强大的。第五，紧急避孕药只适合在爱爱过程中避孕套脱落或者带套方式不对，或者其他意外的情况下，还有女性被强迫发生性行为的情况下使用。如果上述两种情况下请尽早服用，越早效果越好。给大家说了这5点方面的情况，相信应该说的很清楚了。最后，短效口服避孕药的服用方法以及不良反应及注意事项，请详细阅读药品说明书。短效口服避孕药的避孕成功率可以高达99%，请大家放心使用，在没有严重不良反应以及药物规定的禁忌症的前提下。说了那么多，只想说最关键的还是洁身自好，多了解这方面的知识。无论男女，不要像饥渴的野兽一样。在不知道相关知识的情况下激情燃烧不是你的错，说的那么清楚了还不做好任何防范措施，是女性，我只能说蠢。是男性，我只能说坏。以上科普非蠢即坏的人不听也罢。,674
置顶这期能发出来实属不易…为了过审好多地方做了消音打码，还剪掉了三分之一的内容… 做这期视频的初衷是：我曾听过一句广为流传的“玩笑”：“你能接受女朋友堕过胎吗？答： 二手房勉强可以住，死过人的凶宅就算了”。 我感觉很愤怒，以及阵阵悲哀。眼前浮现出人流手术室里，年轻小姑娘们一张张稚嫩又苍白的脸。 我发现，许多小女孩儿，对生育和避孕根本没有基本的概念，而当“代价”来临，那种举足无措和疼痛难耐，让医生看在眼里，悲在心里。 人流是个敏感话题，朋友很早就提醒我了，但我决定还是挑战一下。 不为别的——希望看到这个视频的女孩儿，能对避孕，多点直观的印象。,273
置顶想生孩子的女生自然会生，不想生孩子的女生依旧不想生。这只是正常科普分享视频，多了解一点对少女和备孕待产妈妈们都有好处。 不要上升到任何道德问题，只是科普分享。,81
置顶我先预防性说一下，分享这部分内容有两个初衷：一是补上我之前的科普空白，确实几乎没有系统讲过这部分知识，这对于选择了生育的女性或许是有帮助的；二是帮助大家看见生育当中的风险，方便各位在面对生育损伤时，可以权衡利弊，做出属于自己的选择，并承担选择的结果，就像术前谈话一样。总之，感谢各位。,144
置顶怀孕相关的视频我一共做了5期，全部完结，随着问问长大，会陆续更新养育话题，关注我，到时见。 第1集 生产vlog xixi和eric的10小时顺产日记，以及我为什么不母乳 第2集 是否生育的吵架 BV1AQ4y1R785 第3集 孕前：怀孕前的契约 本打算心平气和复盘怀孕，结果又吵到半夜两点半 | 如何在生育上跟伴侣达成一致 第4集 孕中：怀孕10月注意事项 怀孕五大“代价”总结，帮你更勇敢地做决定 | 要是单身时有人告诉我这些就好了 第5集 产后：产后恢复注意事项 没人告诉过我，产后一年还会漏尿！【劝人生小孩的人，点进来看看】| 盆底肌修复,276
置顶大家好，昨天视频发出来以后，看到很多关于结扎的讨论和对于我们视频里内容的看法。大家的每一条评论我们都看了，我们也一起讨论了一下，觉得可能确实在视频里说的比较草率，所以我们想在评论里和大家再多聊一聊男性和女性的节育手段。 男性结扎手术全称“输j管结扎术”。原理是阻止j子透过输j管进入j液中，但不影响相关器官的其他功能。手术属于微创，侵入性低，约30分钟完成。 短期内可能出现的并发症有：感染、瘀伤、血肿；长期并发症可能是出现在因囊下腹部疼痛。 一般来讲，结扎属于决定不生育后的避Y方式，但也不排除虽然进行了结扎，后来又希望恢复生育能力的情况，也就是“复通”。若输j管切除后10年内进行复通，成功生育几率约55%，若超过10年才复通，成功生育几率降到25%。 所以，男性结扎都会有无法复通的风险，这是需要注意的。 与之相对，女性结扎手术全称“输L管结扎术”，通过阻塞、部分切除或全部切除输L管，以达到阻止妊娠的目的，术后同样不影响性功能。手术相对男性结扎而言更复杂，侵入性更高（需进入腹腔），费用昂贵，且需要住院。 可能存在的风险及并发症：全身麻醉风险，术后感染、出血、盆腔炎、腹膜炎、腹腔内黏连。 比较来看，男性结扎术的风险和侵入性都比女性更低，所以视频中提到，如果是“稳定性伴侣，且双方确定不要孩子”，如考虑绝育这一永久避Y方式的话，相比女性输L管结扎、（这里要补充上环）“男性结扎可能是更好的选择”。 当然，任何外科手术都有风险，手术前应充分确认自身情况，并与医生做好充分沟通。 也有评论提到“上环“，宫内节育器不是永久避Y手段，有效期为5-20年，取决于具体类型，且有效期结束后需要再次进行手术。 但无论是男性结扎还是女性结扎，都应该是在确定无未来生育意愿的情况下采取的行为。在一般情况下，有效使用安全t依然是最佳的避Y手段。 谢谢大家对我们的意见和建议，我们会在未来吸取大家的建议和意见，继续给大家带来更好的节目。 （屎壳郎鞠躬,820
置顶从头看清新脱俗不伦剧《恋爱的母亲们》漂亮妈妈和谁谈恋爱呢? 上一集甩掉渣男拼事业! 认真的女人最美丽!《恋爱的母亲们7》 大结局离婚结婚再离婚再结婚?大结局太刺激!超狗血《恋爱的母亲们9》,96
置顶Mystic前妻更新快拍:在和我无关的事件中看到了-些让我感到不快的话，我有孩子就不抽烟了，还有离婚时关于孩子的抚养权，当时考虑到孩子生活的环境还有经济方面的原因觉得应该和爸爸生活在-起，最终达成了协议。为了扳倒一个人就写-些夸大其词的内容，我很不认同这种行为。我前夫平时是会做一些看起来不太好的行为说一些没脑子的话但我知道他并不是那么坏的人，虽然偶尔会展现出消极负面的样子但不是能做出那样恶劣行为的人，从来没说过“不该生孩子”“孩子是人生的污点”回到过去一定会打掉他”之类的话，他比谁都爱孩子，比谁都对孩子更好，这一点是事实，由于那位写的内容，我很担心以后儿子会因为爸爸受到伤害。虚假的话以及和孩子有关的话希望不要再说了。,314
置顶hi b站的朋友们啊，抱歉起了这么一个骇人听闻的标题🤣 录这期视频的本意是希望通过我自己的故事，让更多人了解宫外孕&引起警惕，多多关怀爱护自己以及身边的人。 我现在已经没什么问题啦，身体在逐渐恢复过程中了，大家不用太担心！ 这次也真的体会到女性在生育上的不易，作为所有妊娠中有1-2%概率的现象，我感觉它却太少被人提及了！ . 生育从来不是小事。在生育的路上，不仅仅要思考清楚再做决定，也要了解更多的生理知识，提前预防和警惕类似情况的发生。 一旦发生，也不要自怨自艾，异位妊娠是很正常的现象，不是你我的错，让我们整理好自己的情绪，好好休养身体。 感恩家人的陪伴和坚强的我自己，又增添一份特殊的“经历”。👍🏻 最后，希望天底下的女孩子们都健康、平安！ 再次谢谢大家的关心❤️,338
滞留体内容易发炎，而且跟结扎一样，复通成功率低，一半概率变终生不能生育。 我的评价不如byt，还能减小疾病概率。,56
智商税，药店也是冤枉。避孕套可能破解，避孕药不能百分百避孕，这都是常识。都要闹离婚了，居然还愿意同房，也真是服了他们。,59
至少她承认不要孩子是自私自利，我在群里遇到过一些要离婚的女人，他们理直气壮的说不要孩子，因为会阻碍她们再婚再生其他孩子。我只是说了句自己生的孩子这样忍心吗？难道男人比自己亲生骨肉都重要？难道离婚了没男人会死？就被一堆人喷我不懂换位思考，一个女人养孩子多难，年轻当然要再找男人,137
只有在医学里，才是没有歧视的，仅仅是一个器官。,23
只有有问题的地方，才会对这种事加以限制就像国内根本不会去讨论种族歧视，或者禁酒令啥的 我一直觉得北美的禁酒令很神奇,57
只有有问题的地方，才会对这种事加以限制就像国内根本不会去讨论种族歧视，或者禁酒令啥的,42
只有一个办法，那就是不生男的或少生男的，这样女的就有更多就业机会,32
